"","PRJNA291292:ampicillin:PA14","PRJNA291292:silver_nitrate:PA14","PRJNA291292:aztreonam:PA14","PRJNA291292:bleach:PA14","PRJNA291292:benzalkonium_chloride:PA14","PRJNA291292:carbenicillin:PA14","PRJNA291292:cefoperazone:PA14","PRJNA291292:ciprofloxacin:PA14","PRJNA291292:gentamicin:PA14","PRJNA291292:neomycin:PA14","PRJNA291292:polymyxin_B:PA14","PRJNA291292:povidone-iodine:PA14","PRJNA291292:tobramycin:PA14","PRJNA291292:water:PA14","PRJNA291292:H2O2:PA14"
"PA14_02200",-0.2426,-2.7554,-2.9008,-0.1492,-0.1394,-0.4412,-1.4926,-2.8326,-3.152,-2.3076,-2.0335,0.3592,-0.7717,0,-0.8859
"PA14_02220",-0.1614,-6.0863,-3.4992,-0.6012,-4.4154,-9.8262,-6.9073,-0.8914,-3.0386,-7.355,0.7102,2.5721,-6.4131,0,0.8419
"PA14_02230",-1.8677,-0.0888,-0.8836,0.2242,0.0324,-1.5863,-2.2439,0.0657,-1.6217,-1.118,-1.9964,-0.9854,-0.6916,0,0.0828
"PA14_02250",-13.1606,-0.4079,-6.9022,1.8388,-8.0827,-18.8841,5.1117,-0.8656,-0.1462,-1.7633,-0.6632,-10.7468,-7.58,0,4.646
"PA14_02260",-1.9202,2.9768,-0.4331,4.9987,1.6953,2.7431,1.6507,-2.023,1.0302,-0.9056,1.743,3.0438,0.4642,0,3.2411
"PA14_02270",-0.5486,0.6434,-0.5805,-0.1114,-0.2245,-0.6208,-0.4085,-0.6273,0.0693,-0.8288,-0.3621,-0.3798,0.2268,0,-0.0072
"PA14_02290",1.1804,1.2491,0.567,-0.0343,-0.6874,-0.7471,1.442,1.2898,2.3578,1.0679,0.0315,-0.0366,1.201,0,0.824
"PA14_02310",-1.6922,-2.1958,-1.2265,-2.0726,-0.1394,-1.0011,-2.592,1.0735,1.2382,1.476,0.5956,-1.3853,-2.609,0,-0.7326
"PA14_02330",-4.676,4.6092,-0.0697,-1.5983,0.7996,-2.0576,-4.676,0.1864,-0.451,0.175,0.7973,-4.676,-2.3296,0,3.6021
"PA14_02340",-1.8374,1.0818,-1.0575,1.4649,-3.4286,-3.4286,1.2308,-1.9758,1.2913,0.0238,2.4604,1.4177,1.1941,0,-1.599
"PA14_02360",-1.6423,0.8289,0.9337,-2.8105,0.4471,1.1964,0.0387,-0.6946,0.1933,1.8218,-1.8081,0.5024,-0.0383,0,1.0849
"PA14_02370",-0.5393,-1.0587,0.9501,-0.7999,-1.3352,0.6984,0.0012,0.2638,-0.8025,0.9777,0.5943,-0.8699,0.3133,0,1.5038
"PA14_02390",13.3351,12.5663,-12.7259,-13.0402,-10.318,-5.0914,7.4847,13.074,7.035,20.9914,9.525,-16.8696,4.9052,0,-4.383
"PA14_02410",0.6776,1.0792,-1.275,-2.7078,-0.627,-1.7128,-0.4695,-1.3222,1.6436,1.7401,-0.6278,1.2473,-1.4493,0,-1.7505
"PA14_02450",-20.0564,6.8428,-10.1768,-17.4459,-22.0241,-18.5502,-1.4329,5.5008,-27.6821,-0.4997,-8.3141,-32.8474,-13.5911,0,12.8293
"PA14_02460",2.6722,-0.3205,3.5358,0.8318,1.1113,3.1385,2.0972,0.3076,-0.7793,-0.193,2.3128,-1.7645,2.4656,0,4.6341
"PA14_02470",-1.2831,-0.3234,-1.5628,-0.6861,-1.8128,-0.7152,-1.1277,0.3057,-3.0692,-2.157,-0.2186,-3.6122,0.6427,0,-1.3008
"PA14_02520",-0.3191,12.8654,4.2554,3.3338,1.7317,9.5072,11.2572,4.438,5.7332,2.9336,14.5994,0.2357,4.6214,0,0.5844
"PA14_02530",-0.1219,0.6231,-0.8195,-1.4222,-0.1338,0.6638,0.7389,0.7089,0.2753,-1.2519,0.6586,-0.5847,1.0113,0,-1.6303
"PA14_02550",-24.7531,8.3791,6.404,-6.6337,-3.0944,-16.4005,-11.3866,2.3886,14.4375,-6.9697,-9.0174,-10.3882,-11.8386,0,6.3822
"PA14_02620",1.3474,-0.179,1.6882,1.5824,0.8449,4.5505,-2.9676,0.964,-0.5791,-2.733,0.5246,2.2472,0.9554,0,2.0278
"PA14_02630",1.6021,5.7317,2.2313,0.9049,0.5312,3.601,4.6771,3.2016,1.9678,2.6552,5.4102,0.4799,2.3574,0,1.3551
"PA14_02640",2.5524,1.6726,-0.9057,-4.676,2.4434,-4.676,-2.2471,-0.695,0.2364,3.1868,1.1989,2.2986,-1.3641,0,1.7097
"PA14_02650",0.022,0.1424,-0.3581,-0.3879,0.4806,0.0799,0.6806,0.1336,-0.378,0.3258,-0.18,0.2046,0.251,0,0.0373
"PA14_02660",-1.6438,-1.299,-3.1125,-1.4888,-1.4713,-3.2469,-0.5793,-0.8956,-0.2894,-1.9221,-0.7504,-0.0094,-2.4675,0,-0.6946
"PA14_02680",15.2388,-5.745,3.7487,-24.6037,18.1197,14.51,20.3466,16.0115,-2.6336,0.3288,8.2126,11.6528,4.9078,0,-1.0778
"PA14_02690",-1.5321,-2.395,-2.0385,-1.4203,2.1477,1.6636,-1.1252,0.2904,-1.0526,-0.5672,-3.0034,4.6234,-1.2953,0,-3.1186
"PA14_02700",0.447,-2.3071,-0.1854,-0.6546,-2.4214,-1.4843,-0.6001,0.964,-2.0882,0.0761,-2.0332,-4.6956,0.9554,0,-2.7454
"PA14_02730",18.3519,-45.344,20.0982,8.276,5.0401,-6.9518,16.4609,41.6777,17.9713,21.6086,27.1452,1.4483,21.0375,0,26.5907
"PA14_02740",-0.4891,-0.6601,-0.0953,0.1707,-0.5006,0.2033,-0.2736,0.1881,0.4061,0.277,-1.6467,1.0935,0.6104,0,0.0099
"PA14_02750",0.2895,-0.1683,0.2208,-0.65,-0.5112,-0.7517,-0.7594,0.2534,1.3728,0.5678,-0.5914,0.8217,0.0751,0,0.3858
"PA14_02760",0.2494,-2.2502,0.1201,2.0629,-0.9699,1.2422,0.8645,-0.0655,0.9894,1.3197,-0.4265,1.4725,1.3149,0,2.9212
"PA14_02790",-1.5847,-4.676,1.6635,2.0735,-0.1713,-1.1308,1.1019,1.7923,-2.5533,0.0773,-2.0235,3.3148,-4.676,0,-2.1568
"PA14_02810",-0.2244,-2.626,-1.9657,0.1524,-4.4702,-0.5263,-0.0109,-0.7348,-1.7761,0.9014,-0.2143,0.0427,-1.5491,0,-1.7639
"PA14_02830",-5.9388,0.7432,1.0669,-1.9924,-3.3422,0.0981,-0.4856,-1.0456,3.4836,2.6595,3.724,-2.8099,0.4145,0,3.1803
"PA14_02840",-6.1707,1.0296,-8.4778,3.376,-2.2356,-1.0227,0.9535,-3.3828,3.4174,4.1587,-0.8279,-4.1392,3.6434,0,4.6684
"PA14_02850",0.0244,-1.4057,-0.807,-0.0771,-0.4356,-0.1625,-0.7982,-0.7823,-0.3329,-0.2838,0.2107,0.4902,0.2178,0,0.0814
"PA14_02870",-3.1806,-1.5601,-2.8624,-1.8242,-4.1578,-4.1054,-4.6828,-1.2431,-2.3205,-3.0436,-3.7225,-4.2058,-2.9371,0,-2.0154
"PA14_02890",-1.467,1.0925,-1.6083,-3.5089,-5.4444,-0.121,-0.4378,-3.613,-1.3664,-1.3089,-0.2806,-2.4372,-0.8724,0,-2.8707
"PA14_02900",-0.8758,-0.128,-2.1104,-2.0007,-1.3379,-0.8727,-2.8348,-2.0699,-0.9569,-0.573,-1.4979,-1.8896,-1.3081,0,0.8842
"PA14_02910",-0.9329,1.152,-1.0229,-0.1403,-0.7634,0.241,0.2432,-0.4875,-0.5414,-0.8142,-0.153,0.0256,-0.2131,0,-1.8044
"PA14_02930",-0.6745,0.92,2.1144,0.2029,0.643,0.2082,1.8671,1.0559,2.6159,3.0191,0.9885,2.2808,1.2246,0,1.4478
"PA14_02960",-10.7783,-5.745,-8.2058,-12.9645,-0.1153,-24.6037,1.2371,-24.6037,-15.11,-2.9081,-7.8668,14.6016,-9.792,0,3.9554
"PA14_02970",-1.1677,2.0363,0.2846,-1.7979,1.7702,-2.9934,2.9374,1.1126,1.0305,2.5669,1.031,-0.8358,1.6433,0,1.3536
"PA14_02980",2.189,1.9284,1.4627,0.5634,0.851,2.5304,-0.6745,0.5547,0.561,0.2749,0.2197,0.9813,1.5501,0,0.7899
"PA14_02990",-25.0611,-18.1826,2.9652,-6.2836,-1.4317,-4.206,-1.3617,-10.8842,-2.2207,1.7881,-5.4023,-23.3972,13.1621,0,-3.0893
"PA14_03000",-4.7143,0.2564,-3.1523,-4.7143,-2.8379,-2.5553,-0.7542,-3.0651,0.9894,0.4991,-3.1643,-0.6387,-3.3432,0,-1.6404
"PA14_03010",-0.7119,-1.0876,-0.501,-0.7032,-1.1883,0.069,-1.5232,-0.1476,-1.2762,-0.8007,-0.8028,-0.3124,-0.848,0,-1.3079
"PA14_03020",-1.5847,0.0538,-2.003,-4.676,-2.4115,-4.676,0.0424,-4.676,2.2554,2.0545,1.5718,-1.4809,-1.3892,0,1.6196
"PA14_03030",-5.998,0.3602,-0.761,0.6274,-5.8832,-0.9682,-0.4556,1.914,-0.764,-0.1712,0.8464,0.7446,2.6715,0,0.5756
"PA14_03040",-0.9546,0.1228,-0.0605,0.3256,-0.1963,-0.1133,1.1721,0.4728,0.4504,0.1436,0.5597,0.4906,0.6724,0,0.9146
"PA14_03050",-2.6247,4.8824,-0.838,1.2365,3.8147,-1.3967,-0.3055,3.971,3.2305,3.4058,1.0409,0.7274,4.3478,0,-2.2249
"PA14_03070",-1.8425,0.3111,0.6011,1.4367,0.3465,1.4221,0.2836,-0.125,1.6971,-0.2304,0.4608,-0.2329,1.64,0,0.3717
"PA14_03080",0.6628,0.9344,0.4279,-0.5466,-0.6398,-0.7839,0.7018,-0.5824,2e-04,0.41,-0.0854,0.3151,-0.0654,0,0.4744
"PA14_03090",-0.1723,-0.036,-0.6452,1.4451,-0.9449,0.0339,-0.8532,-1.4013,0.464,0.2449,0.6526,-1.1734,-0.6412,0,0.5371
"PA14_03100",-175.9057,81.9578,43.7846,213.7918,87.6062,-96.282,-38.6531,85.0589,66.5262,31.8602,-49.7653,152.2865,-48.8794,0,-8.7864
"PA14_03110",-0.044,0.0261,-0.3064,-0.4403,-1.3819,-0.7792,0.3512,0.5297,0.0732,0.0878,-1.3691,0.0343,-0.7488,0,0.7806
"PA14_03120",0.9636,1.5857,0.7491,0.6634,2.0178,-0.0698,0.3432,-0.6354,0.194,2.071,-0.0322,1.6176,1.1838,0,1.5418
"PA14_03130",-2.963,2.0822,0.2526,3.7054,1.9139,-0.9345,0.3889,1.4476,0.0922,-2.5462,2.1666,0.0835,-0.2064,0,-1.0565
"PA14_03150",-0.1945,9.0614,-7.0101,-5.5386,-5.2949,3.4482,1.3729,-6.2094,5.1976,4.7631,6.4292,-6.4872,2.5047,0,-0.3966
"PA14_03160",-0.1212,-0.5147,-0.1419,-0.0231,0.3221,-0.9888,-1.2086,0.0372,0.2557,0.6197,-0.5343,-0.2612,-0.6806,0,-0.3888
"PA14_03163",1.3068,-1.5122,-1.1524,0.6797,-0.6214,0.1529,-2.6015,5.4423,4.5509,1.8897,-1.3032,0.731,-1.8023,0,5.1942
"PA14_03166",1.0759,-0.6411,-0.4956,1.5015,-1.2399,0.439,-0.7602,5.0587,1.0096,-0.3511,-0.7252,0.6148,0.0825,0,5.3828
"PA14_03170",-0.172,3.144,-0.378,0.4077,0.6901,0.1052,0.3582,3.1109,-0.1997,1.9661,0.7115,0.9233,1.9449,0,0.8053
"PA14_03180",0.735,-0.2678,-0.0395,0.0313,-0.6635,-0.399,-1.3231,0.1542,0.7704,-0.3133,-0.203,-0.1145,-0.1482,0,-0.4034
"PA14_03190",1.078,1.2453,-1.2543,-0.2198,0.4809,-0.121,-0.4663,0.6772,1.4261,0.6435,1.6137,1.7755,-2.0205,0,2.3963
"PA14_03200",-0.1007,-0.1948,-0.0131,-0.1741,0.2925,0.4444,0.3854,-0.4674,-0.0768,0.0411,0.1264,1.8369,-0.1051,0,2.1875
"PA14_03210",0.9689,-2.0345,-0.6602,-2.382,-1.6402,-0.772,-2.8297,-0.8538,-1.2695,-1.678,-0.9457,0.0551,0.611,0,3.1394
"PA14_03220",-0.694,0.8945,-0.5073,1.597,-0.1342,2.2771,0.4214,1.3505,-0.1628,-0.55,0.6996,2.0769,1.4005,0,4.4376
"PA14_03240",-2.2967,-1.9503,0.5248,0.4535,0.5624,1.0624,-1.8928,-1.8728,-1.4627,0.1625,0.4309,-2.6762,-0.8583,0,-0.9828
"PA14_03250",0.3179,1.9014,0.9375,-0.7418,-3.0378,5.5399,1.189,5.0809,-1.7852,-2.4736,1.9036,3.8898,-1.7867,0,3.2153
"PA14_03265",-0.2352,-0.3658,0.4902,0.5656,0.0552,0.9294,-0.0432,0.5194,-0.4908,-0.4863,-0.0693,0.7223,-0.005,0,0.9272
"PA14_03270",0.1683,-1.0827,-0.7362,0.4432,-0.146,-0.145,-1.3245,0.7521,-2.7635,-2.1392,-1.0309,1.0193,-0.3058,0,1.3884
"PA14_03285",1.4373,-3.1562,-1.785,0.1822,-2.0206,-0.5916,-2.6482,-0.8714,-4.4702,-5.0066,-1.6683,0.9878,-3.3618,0,1.323
"PA14_03290",64.6949,-54.8398,-33.1063,96.5084,54.6338,36.8347,-49.1629,-6.314,111.4409,-103.347,-85.5667,101.4734,84.761,0,96.1149
"PA14_03300",4.6345,-3.1172,-1.7286,5.7249,3.049,-1.7781,-2.8344,7.469,4.5938,-0.8164,-4.8248,4.3474,3.2943,0,2.6286
"PA14_03310",0.5389,-0.3484,-0.6497,1.1618,-0.6554,0.3812,-0.0244,0.3941,0.5631,0.6003,-0.0555,0.3808,-0.2519,0,0.1432
"PA14_03320",0.9239,-1.7941,-1.7334,-0.1772,-0.7793,-1.1539,-1.415,-1.0065,0.196,-4.0127,-1.0888,1.3933,-2.0866,0,1.7122
"PA14_03330",0.1869,-1.0566,-0.5806,0.3274,-1.1706,-0.8022,-1.3585,-1.2706,-0.2537,-1.1013,-2.0846,0.6048,-1.1343,0,0.9422
"PA14_03340",0.1419,-2.0212,-0.5905,0.7123,-0.4243,-1.9228,-1.5159,1.5149,0.7416,-0.394,-3.2026,2.7102,-1.5112,0,3.3264
"PA14_03350",-0.0227,-0.5658,-0.356,0.0267,-0.2496,0.1347,-0.7573,0.1184,-0.0433,-0.6378,-0.6894,0.376,-0.3193,0,0.6788
"PA14_03360",-0.2132,-0.4159,0.2056,0.2783,-0.2164,-0.1164,-0.5819,0.1011,0.1972,-0.5269,-0.7004,0.269,-0.3355,0,0.523
"PA14_03370",4.6218,-19.9193,-6.9441,7.5938,-9.0216,3.387,-19.3444,-1.6997,-11.8815,-17.7837,-17.7422,7.3799,-6.1119,0,4.6966
"PA14_03380",44.2775,-35.2984,-42.4368,61.7159,-101.0472,-46.1042,-78.3814,43.9121,-25.715,-104.3493,-80.9248,94.7098,-79.07,0,45.6968
"PA14_03390",1.4454,-0.2632,-0.8032,-1.5175,0.0367,-0.0589,-2.7412,-0.0171,4.115,1.3139,-0.0136,2.7092,-0.5778,0,-0.6016
"PA14_03400",4.7172,-2.8014,-2.1549,1.7443,0.058,0.1193,-3.5007,2.8969,15.5412,5.0914,-4.741,5.7891,-0.2074,0,-3.1054
"PA14_03430",2.6288,2.5783,1.2245,2.0552,-0.2801,0.3349,1.0973,1.1985,2.1237,2.2536,1.7464,3.537,-0.7502,0,3.1989
"PA14_03450",0.023,-0.9171,-0.2714,-0.0427,0.0033,-0.7288,-0.5832,0.0513,0.0602,-0.4951,-0.225,0.4643,-0.2803,0,0.3776
"PA14_03470",-4.5231,4.9181,-6.6228,-9.0261,0.6686,-2.6293,-0.5247,2.1867,-2.6996,-0.4151,3.4277,-8.3784,0.5616,0,0.4084
"PA14_03480",-1.4408,2.1966,1.2827,1.8958,-0.8764,5.1118,1.8143,-2.3539,4.9481,1.2635,6.9908,-0.471,2.5375,0,1.867
"PA14_03490",-2.7738,-1.1582,1.0919,-1.7018,1.2212,-6.4959,-10.3872,-2.0084,-0.3568,-4.5155,-2.6589,2.5838,-2.0107,0,-3.7564
"PA14_03510",2.5524,-1.6848,-2.003,-1.0042,3.7574,-4.676,1.1019,-4.676,0.2364,0.7988,-2.798,3.2914,1.9227,0,1.6196
"PA14_03530",0.0837,0.1547,-0.2899,0.1045,0.82,0.0362,-0.2141,0.1432,-0.3791,-0.622,0.8258,0.0908,-0.091,0,-0.5424
"PA14_03560",-0.6229,-1.0587,-1.1798,0.1222,-0.9751,-1.2006,0.9019,-1.123,0.9071,0.3545,-1.4822,-0.1061,-1.304,0,0.2323
"PA14_03580",0.368,0.4407,-0.2308,-0.7391,0.1004,0.268,0.4242,-0.78,0.0225,0.0377,0.4106,0.2546,-0.2298,0,-0.034
"PA14_03590",0.1042,0.7054,-0.1968,-0.2094,-0.2698,-0.0142,-0.6745,-0.1701,-0.2952,0.0208,0.0723,-0.0512,-0.0871,0,0.4667
"PA14_03610",-0.6728,-1.9564,0.6638,-1.8606,1.609,-1.132,-2.1979,0.8321,-4.2724,-1.9798,-1.7207,-0.4162,-1.4952,0,-1.2089
"PA14_03620",0.3616,-0.6745,-0.2222,-0.234,0.2522,-0.6745,0.2998,0.1941,0.4985,0.4646,-0.1253,-0.6745,0.5064,0,0.7264
"PA14_03650",-7.6154,-21.5882,11.3888,13.7222,-4.1016,-6.1844,14.1187,11.2886,-12.51,4.9857,-9.3426,10.7918,-3.5867,0,-11.2522
"PA14_03670",1.8767,-4.4672,3.1318,-2.0317,-4.2511,-8.3874,-1.8813,0.0857,-1.215,-5.2492,-7.012,-1.4675,-4.0752,0,-7.1432
"PA14_03680",-1.7626,-5.4671,0.1644,-0.6589,-1.0792,-5.2087,-2.1461,-0.1619,0.1226,-0.7268,-4.7451,2.6898,0.2371,0,-1.5133
"PA14_03700",-0.4278,-0.3414,0.4148,-0.0116,0.8338,-0.2071,-1.1855,-0.1419,0.0836,0.3942,-0.5852,-0.9061,-1.1447,0,-0.7362
"PA14_03710",2.5159,9.6622,-10.618,-11.8429,15.356,-17.9216,-9.8898,2.5614,2.4911,-13.734,-2.8469,-11.5574,-12.9188,0,-2.698
"PA14_03720",-0.3959,-1.5733,1.4372,-0.6943,2.4695,2.0694,3.2149,4.6051,-2.7272,0.5853,-2.5545,0.1586,0.4522,0,-0.5728
"PA14_03730",-0.9353,1.7624,-0.8001,0.2712,-0.187,-0.1882,0.6098,1.5169,0.8666,0.6714,1.2301,0.4146,0.2794,0,-0.3512
"PA14_03760",-0.4966,2.0983,0.5806,-2.8105,2.2558,-1.1047,0.2798,1.4135,4.2294,2.2829,-0.9463,-1.1995,0.8553,0,-0.006
"PA14_03770",150.5883,250,130.2096,276.7,110.3108,392.5854,163.1404,0,463.9108,481.5493,357.4395,0,274.411,0,403.2546
"PA14_03780",-8.984,4.6819,1.1866,4.3046,-5.1826,-8.9251,-4.975,-0.9184,-3.9104,-4.0841,-3.2666,-3.5437,-2.0114,0,0.5032
"PA14_03790",-1.4744,-0.0289,-0.669,0.0642,-0.476,-0.7017,-0.3737,-0.6368,-0.5691,-0.4673,0.2335,-0.4091,0.1146,0,-0.4861
"PA14_03800",-0.296,-3.7432,0.6342,-4.0237,0.7686,0.5871,-1.2309,1.297,-4.8686,-5.2672,-2.1378,-0.6829,-0.6822,0,-2.9551
"PA14_03810",-1.6824,-0.9872,-0.0373,6.382,0.3306,-1.2086,-1.3687,0.8344,6.2152,4.2493,-1.6807,-0.6995,-0.011,0,-2.0188
"PA14_03830",-0.4187,0.849,2.3502,11.2898,-1.7485,-0.3404,1.2355,-0.0584,13.0688,9.4508,-2.2862,1.3785,0.7591,0,-0.5822
"PA14_03840",0.0438,-0.2424,0.113,0.1358,-0.8854,0.1142,0.0558,0.173,0.1626,0.1126,-0.457,0.2738,-0.8259,0,-0.5114
"PA14_03855",-9.8204,26.4505,3.555,-1.12,10.8383,38.873,36.5679,6.8656,0.3496,17.6667,20.5039,12.1903,28.5855,0,12.4688
"PA14_03860",-0.4196,1.8087,-9.7419,13.1164,-10.284,-3.2199,-5.8396,-1.2064,22.9468,-0.791,2.2543,13.6584,-3.6334,0,2.7461
"PA14_03870",0,3.4988,-7.0286,0.2413,-5.6109,-1.317,-0.2014,2.4103,-0.2653,1.4137,4.8565,5.312,-4.154,0,2.7683
"PA14_03880",0.0465,2.194,-1.4434,4.9989,-4.4218,-2.5895,-1.5106,0.5026,8.9506,3.6005,1.2611,5.0558,-2.391,0,5.3126
"PA14_03900",-0.006,0.6018,-0.5386,0.3036,-0.485,-0.6846,0.1455,-0.1633,0.0899,0.1321,0.6262,0.5649,-0.0095,0,0.4846
"PA14_03920",-0.0581,-0.3409,-0.3372,0.5494,-0.219,-0.2722,-0.4554,0.1761,0.552,-0.2328,-0.0124,0.0758,-0.2742,0,-0.2428
"PA14_03930",0.8178,-1.6057,-0.7943,1.5634,-1.6876,-0.7348,-1.4141,-0.5528,-0.2319,-1.9411,-1.0756,0.6447,-1.6294,0,0.0186
"PA14_03940",0.2764,-0.3545,-0.9096,0.33,-0.1017,-0.5956,-0.9519,-0.0948,-0.9287,-1.1764,-0.5822,0.5023,-1.0172,0,-0.18
"PA14_03950",0.7154,-5.7079,-2.0091,2.8422,-3.5338,-0.6574,-5.4641,0.9625,-5.3251,-6.6038,-3.2968,1.267,-1.5757,0,-1.4576
"PA14_03960",-0.1693,-0.6295,-0.0045,-0.2126,-0.1358,-0.2998,0.0233,0.722,-0.633,-1.0169,-0.4732,0.0837,-0.4857,0,0.1272
"PA14_03980",1.0574,2.6882,-0.1392,1.0926,-0.9758,-0.2743,-0.2779,-1.2458,-1.002,1.916,3.8043,0.4619,0.8366,0,1.526
"PA14_04000",-2.3845,-0.9591,0.7436,0.9993,-1.1175,-9.7347,-10.7452,-4.1973,1.7927,-2.2276,-1.5484,-3.973,-2.206,0,-6.8414
"PA14_04010",-0.624,-0.3846,0.1194,-0.7559,0.6322,-0.1799,-1.4291,-0.265,1.0612,-0.3174,-0.3481,-0.3388,0.5106,0,-1.1026
"PA14_04020",-0.056,2.7557,1.8247,0.5032,0.3995,-1.1222,2.74,0.349,0.185,2.0924,1.5471,0.0637,0.8556,0,1.9552
"PA14_04030",-1.2184,-0.146,-2.0167,-0.8782,-0.3639,-1.7524,0.6964,0.2161,-0.3206,0.1574,-0.7052,-0.1308,0.0403,0,0.05
"PA14_04040",-0.4511,-0.1586,0.0829,-0.0773,0.1735,-0.3766,-0.2199,-0.0923,0.1744,-0.1215,0.2902,-0.2733,0.1565,0,-0.1902
"PA14_04050",1.1053,1.008,0.1101,0.2788,0.3185,0.9689,1.1056,1.5512,1.0421,0.5722,1.4158,0.6264,0.7799,0,0.684
"PA14_04070",0.7792,0.3743,-0.5292,-0.3217,0.4822,-0.0727,0.5539,0.7368,1.0325,0.407,1.3796,0.1771,-0.0022,0,0.6143
"PA14_04080",-2.4625,-1.8568,-1.3971,-2.0144,-0.5045,-2.9594,-2.675,-1.7278,0.5598,-2.6299,-1.4664,-3.699,-1.1033,0,-4.2275
"PA14_04090",0.0388,-2.9726,-1.8609,-0.3464,0.1592,-0.5231,-0.5018,1.3426,-1.4364,0.8662,0.1907,-2.0167,-1.2398,0,0.1359
"PA14_04100",0.395,1.6637,-0.0334,3.4444,1.3958,0.5862,-0.0242,0.6194,5.3464,3.4734,2.1191,1.5484,2.0777,0,1.8881
"PA14_04110",20.2929,-14.4667,10.536,-9.7374,12.0904,14.079,-1.6242,47.3384,7.7566,2.919,0.9149,-1.2598,7.6287,0,3.3918
"PA14_04140",9.5224,-12.3492,-3.9257,-11.8793,-1.8075,7.3853,-18.1772,22.1596,15.2215,-8.1697,-19.3102,-2.5312,-12.5728,0,-2.5464
"PA14_04150",1.7273,5.9563,0.8887,2.9832,-1.323,3.2924,5.1338,7.4685,5.6561,6.2346,5.9914,-2.9692,3.7928,0,2.5339
"PA14_04160",-1.395,0.0658,0.1958,2.5862,-0.4472,0.017,2.0468,2.7157,1.887,0.7383,1.8451,1.944,-0.3758,0,1.1238
"PA14_04180",11.1261,-13.4868,-2.5271,2.2124,-4.582,-2.3697,-9.876,-10.4726,-6.3462,-10.0739,12.8992,-10.588,-5.2026,0,-8.1658
"PA14_04210",-0.4902,3.0266,-1.0372,0.841,-3.391,-0.4836,0.6846,-1.0659,-1.333,-3.1023,1.1391,-1.403,1.0208,0,-3.2422
"PA14_04220",-2.8983,1.6506,-2.3003,5.923,0.2087,-0.1648,-0.1717,-0.2684,1.5327,1.3769,-0.8847,-0.2328,2.096,0,1.5327
"PA14_04250",-0.9097,-1.7086,-0.0703,-0.3729,0.4204,-0.1158,1.3012,0.847,-1.16,0.7407,-1.2232,0.5568,0.0946,0,0.7336
"PA14_04270",27.731,14.6082,7.2028,-28.3076,-9.0025,-3.2292,6.0739,9.4114,-21.7305,-1.5132,40.7735,-7.5138,-1.6985,0,14.8562
"PA14_04290",-1.9477,-0.2551,0.6962,0.5592,0.143,-1.4078,0.0533,0.6146,0.214,1.074,0.267,-0.4362,-0.2414,0,-1.189
"PA14_04300",0.6374,-0.6981,0.1397,-0.5189,0.4354,0.3904,-1.0865,1.4494,1.2855,0.82,0.206,-0.332,-0.0536,0,-0.9124
"PA14_04310",-0.6034,2.299,1.0277,-3.2889,0.9998,1.4316,1.3343,2.0035,1.1917,1.8382,-1.6907,-3.0948,1.2597,0,-0.1986
"PA14_04320",-3.716,1.2749,-2.0696,-3.31,-1.4312,-2.3051,0.3468,3.15,-2.5185,0.5266,-0.9602,-0.6637,0.189,0,0.1356
"PA14_04330",-1.6195,-3.598,-3.4018,-1.7336,-1.2908,-3.8491,-4.487,0.5337,-2.3776,-5.8654,-2.7035,-2.4081,-4.1966,0,-1.6815
"PA14_04340",-1.4481,-0.2633,-1.2012,-1.6741,-1.7792,-2.9403,-1.8908,0.8991,-1.8546,-1.5224,-2.3112,-0.9424,-3.7363,0,0.222
"PA14_04350",99.6784,4.1717,17.0192,-114.741,-348.534,-101.2659,11.9245,-23.6644,27.43,31.8602,-74.648,101.1182,-118.6912,0,113.7811
"PA14_04370",0.3245,4.3021,1.821,0.343,3.7363,-3.804,3.3817,2.44,1.3143,2.7714,3.623,1.6977,4.9846,0,2.9739
"PA14_04380",-1.8849,4.9954,1.4855,4.4298,-0.5578,1.1586,0.8462,5.7382,6.1552,8.3261,5.594,-0.3609,2.0477,0,-0.5425
"PA14_04390",0.8088,0.2282,-0.1253,-0.127,-0.1235,0.0158,0.849,0.3857,-0.0052,-0.2775,0.271,0.1661,-0.6205,0,0.2862
"PA14_04410",1.8942,-1.7095,-1.4277,0.1204,-1.2157,-1.8596,-0.265,0.4789,-0.3868,-1.5317,-0.3898,-0.5462,-1.6863,0,-0.4333
"PA14_04420",-1.2736,-0.5018,-0.5905,0.8232,-0.5126,-0.716,-0.7948,0.0759,-0.6441,-0.5678,-1.2342,0.6964,-1.0427,0,0.4387
"PA14_04430",-0.9112,1.356,3.2016,0.2421,-1.9151,-0.3106,2.9918,-1.8633,-0.1035,-0.3521,-0.516,2.4068,2.8106,0,2.5497
"PA14_04440",-0.5032,0.8993,0.4876,-0.4764,-0.6392,-0.6448,0.3132,1.4466,0.8004,1.3222,0.3902,-0.5987,0.1094,0,0.4818
"PA14_04460",-11.0933,-4.7198,2.3591,-6.3702,-8.0955,-5.4611,-1.0851,3.2878,-2.201,-0.8847,-7.6019,-4.7736,-7.7387,0,-5.1711
"PA14_04480",-3.8411,-4.2382,1.94,-1.9149,-3.256,-2.915,-2.2552,2.9905,-1.0339,0.3845,-2.3485,-2.3696,-2.3498,0,-3.5817
"PA14_04490",1.1694,1.0345,-1.8548,2.3498,-0.982,-6.4344,-1.2337,2.8658,-1.4863,-1.2815,0.6518,-0.6478,1.4133,0,-1.767
