"","PRJNA291292:ampicillin:PA14","PRJNA291292:silver_nitrate:PA14","PRJNA291292:aztreonam:PA14","PRJNA291292:bleach:PA14","PRJNA291292:benzalkonium_chloride:PA14","PRJNA291292:carbenicillin:PA14","PRJNA291292:cefoperazone:PA14","PRJNA291292:ciprofloxacin:PA14","PRJNA291292:gentamicin:PA14","PRJNA291292:neomycin:PA14","PRJNA291292:polymyxin_B:PA14","PRJNA291292:povidone-iodine:PA14","PRJNA291292:tobramycin:PA14","PRJNA291292:water:PA14","PRJNA291292:H2O2:PA14"
"PA14_32460",0.3944,-0.6154,-0.2548,-0.6154,-0.363,0.1892,-0.328,0.238,0.3999,0.033,-1.4427,-0.7552,-1.4427,0.6537,0.0955
"PA14_32470",0.1229,-0.4786,0.3387,1.4324,-1.0293,-0.3085,0.7045,-1.4527,0.3107,0.7536,-0.644,-0.2113,0.1073,-0.5348,0.2553
"PA14_32480",-0.0605,-1.312,-1.5509,2.7556,-0.147,-0.203,1.0253,-1.5265,0.804,1.5296,1.3868,-0.1732,-0.976,0.976,-0.0705
"PA14_32490",0.8883,-1.2736,0.7055,1.827,-0.4903,1.4958,-0.4896,-0.9955,0.5998,-0.3407,0.7952,-0.1002,-0.0597,-0.1863,-1.4518
"PA14_32500",-0.3879,0.4514,0.0275,-0.1727,-0.9395,1.0175,-0.3465,-0.0135,0.8306,0.2786,1.1015,-1.2464,0.5786,0.5318,-0.2093
"PA14_32520",0.0687,-1.0317,-0.5601,10,0.0911,0.1222,0.5254,1.1169,0.7934,-1.1143,-1.5379,0.629,0.0993,-0.1121,-0.8053
"PA14_32530",0.3389,-1.6014,0.0276,4.6228,-0.9737,0.1602,0.1087,0.2616,0.999,0.312,-0.6518,0.2307,0.2798,0.3766,-1.3813
"PA14_32540",0.4631,-1.4815,-0.5661,-1.6704,-0.528,0.2353,0.1453,-0.3872,0.6908,0.7251,-0.3633,-0.2894,-0.395,-0.4888,0.051
"PA14_32580",-0.7024,1.7983,1.0352,-1.4325,-0.7877,0.0714,0.7647,0.1438,-1.4325,-0.0484,0.9946,0.4982,1.1228,0.6925,-0.675
"PA14_32590",0.117,3.6655,-0.5247,-0.2822,-0.8732,0.9027,-0.2585,-0.144,-0.4304,-0.3376,-0.0968,1.3537,-0.2353,-0.3292,1.3117
"PA14_32600",-0.4352,1.362,-0.072,0.1087,-0.9505,-0.1692,-0.3722,-1.0348,-1.0455,-0.5374,-0.2686,0.4284,0.9656,0.4267,0.3202
"PA14_32610",-2.1195,2.2798,0.8888,-1.4646,0.7954,-0.0065,1.8632,0.1913,-0.8266,-0.935,-0.3448,0.7714,0.7483,-0.7352,0.6832
"PA14_32630",0.9335,1.9198,0.4868,-1.2309,-1.6914,0.1648,0.9175,0.0098,-0.684,-0.4197,0.5112,-1.3413,-1.2309,-0.3134,0.7497
"PA14_32700",1.0159,-0.1959,0.4227,0.9922,-1.4139,0.9322,-0.5062,0.0462,0.8744,0.2823,-1.0318,0.6767,0.4761,-0.3487,-1.7668
"PA14_32710",-0.6202,3.0842,-2.3144,1.1718,2.6579,-0.6251,-0.2244,-0.8406,0.394,0.1552,0.8765,0.1418,2.0362,0.3475,-0.1696
"PA14_32740",0.3548,1.5025,-0.067,0.8634,-0.048,-0.6536,1.0081,-0.1091,-1.4377,-0.6944,-0.0063,0.1399,-1.2094,0.8001,-1.5009
"PA14_32750",-0.5569,1.5174,-0.1231,-1.5362,1.3557,2.8424,-0.5111,0.1754,-2.6407,0.0627,0.0791,-0.1166,-0.4967,-0.65,0.4907
"PA14_32770",-0.2878,0.5952,0.0752,-0.3152,-0.1264,1.3224,0.1363,-0.1022,-0.6745,0.4097,-0.3264,-0.2965,0.4172,0.2744,0.3574
"PA14_32780",0.6554,-1.455,0.1278,-0.1454,-0.1782,-0.6636,0.5376,0.2127,0.5221,0.2872,-0.9448,0.0494,-0.1542,-0.2872,1.8771
"PA14_32790",0.4553,-0.375,0.6426,-1.4859,0.4532,-0.358,-0.1668,-0.1551,-3.6444,-2.0008,-0.7174,-0.1167,-0.8965,-0.035,2.7831
"PA14_32810",-0.1948,0.1003,0.9842,-1.1533,1.3814,-1,0.9918,-0.1898,0.2174,-0.6745,-0.4731,-0.2205,0.1678,-0.4698,0.3913
"PA14_32820",0.4755,-1.0088,-0.62,0.043,0.0158,-0.5962,0.9189,-1.111,1.6928,0.062,-0.0073,0.6602,-0.7476,0.334,0.9345
"PA14_32830",1.1198,0.2461,-1.1672,-0.033,-0.2791,-0.848,0.4685,-0.53,0.6338,-1.2445,0.0085,0.6682,-0.3322,0.2918,0.9638
"PA14_32840",-0.736,1.0685,-0.452,0.282,0.7584,-0.3866,-0.0555,-0.0569,-0.3842,-1.3131,-1.3139,1.167,-1.0268,-0.5556,1.1318
"PA14_32850",0.5358,-2.08,1.2478,-0.0165,0.9981,-1.425,0.5516,-0.376,0.1291,-0.0689,-2.1013,0.6836,-0.0175,-0.0595,0.6404
"PA14_32860",0.1464,0.7221,0.1861,-0.8116,0.0457,0.2573,-1.1025,-0.1629,0.0998,-0.3094,0.9494,-0.0198,0.7917,0.6999,0.3521
"PA14_32880",0.7899,-0.1756,0.4136,0.4668,-0.3589,-0.5858,-0.4886,0.1695,-1.0578,-0.7547,0.0135,0.0228,-0.1922,-0.0781,-0.3774
"PA14_32890",0.8083,0.4176,0.1492,-0.157,0.003,-0.5937,-0.485,-0.0599,-1.3839,-0.9299,0.1406,0.097,-0.0804,0.0941,-0.7774
"PA14_32930",-1.092,0.016,-0.8064,-0.6432,-0.199,0.425,-0.3003,0.5978,-0.9529,0.0966,0.9288,-0.4111,0.1581,1.2328,0.4199
"PA14_32940",-0.2814,0.236,-0.324,-0.6531,-0.6462,0.4062,-1.1793,-0.2365,-1.0701,0.1933,-1.6658,-1.3712,0.7346,-0.3935,-0.2428
"PA14_32970",0.2109,0.275,0.3588,0.6932,-0.0569,0.3816,-1.0726,1.7254,-0.1479,-0.8143,-0.0704,0.0895,-0.4029,0.842,-0.2254
"PA14_32985",0.4178,-0.165,0.269,-1.0315,1.1364,-0.0088,0.678,0.6328,-0.3744,-0.1854,-1.2747,-0.3398,1.4498,0.015,0.6146
"PA14_33000",-1.189,0.3882,0.4594,-1.5764,0.0026,-0.6086,-0.1476,1.4571,-0.423,-0.0945,-0.3151,-0.5397,1.3413,0.3133,1.0636
"PA14_33010",0.7894,0.1442,-0.37,-1.191,0.0675,-0.498,-0.8536,0.4295,-0.417,-1.0313,-0.2086,-0.5152,0.6925,-0.401,0.7666
"PA14_33030",0.9258,-0.6524,-0.1225,-0.6207,0.0297,-3.3187,-1.533,1.374,-1.0834,-1.1566,0.6011,-0.0086,0.5312,-0.3042,4.4566
"PA14_33040",0.6745,0.1216,0.3665,-1.5541,0.1006,-0.2768,-0.529,-0.6692,-0.386,0.5678,1.5077,-0.1295,0.6407,0.3717,0.748
"PA14_33060",-0.4119,-0.0839,0.0876,-0.9494,0.5064,0.4747,-0.2732,0.2111,-0.191,0.6377,-0.9494,0.2562,-0.259,0.3679,-0.9494
"PA14_33070",-1.4944,0.2591,1.6871,0.0057,0.7486,0.7158,-0.4447,0.9346,-0.2674,0.4754,-0.219,-1.0721,-1.5226,0.9442,1.2083
"PA14_33120",0.93,-0.824,-0.7788,1.1733,-0.439,1.1044,-1.3608,1.222,-0.0168,-0.581,0.5517,0.2152,0.2983,-0.0345,-0.4274
"PA14_33170",-1.0743,-0.5496,-1.1333,-0.0232,-2.301,-0.1253,-0.5658,-0.1292,0.4216,-0.579,0.4604,0.0179,1.0495,-0.2896,-0.1793
"PA14_33190",-0.5126,0.0563,0.4758,0.5604,0.4284,-0.6534,0.1677,-0.5841,-0.5016,-0.2141,-0.4759,0.5157,-0.019,0.5066,0.6498
"PA14_33230",-0.0472,-0.7796,0.7071,0.1857,0.5188,0.0129,0.0535,0.2856,-0.7796,0.1724,-0.7796,-0.7796,-0.3213,-0.0822,-0.353
"PA14_33240",-0.8639,-0.7196,-0.4792,-0.1712,0.7436,-0.3273,0.6445,-0.3349,0.357,-1.2658,-1.5629,0.4476,-0.6306,-0.1029,0.5534
"PA14_33280",0.6054,0.3566,0.3556,0.527,-3.288,1.8563,-0.2226,0.3404,-1.9934,-3.242,-3.242,-0.3654,-2.0231,-0.9994,2.6674
"PA14_33290",-0.4121,-0.0118,0.719,0.6518,0.061,-0.754,-0.9323,0.4274,-0.0316,-0.6572,-0.7456,-1.3428,-1.4539,-0.4935,-0.7735
"PA14_33300",0.3552,-0.5452,0.0315,0.6902,0.0211,-0.9566,0.3604,-0.523,-1.3133,-1.4891,-0.3628,0.3854,-1.2333,0,0.9066
"PA14_33310",0.7163,-0.1748,0.0709,0.9766,-0.0474,0.459,0.8439,-0.9979,-0.5429,-1.2289,-0.5619,0.73,0.1847,-1.1572,1.2099
"PA14_33320",0.5946,-0.9898,0.4444,0.7972,-0.2158,-0.1368,0.8216,-0.6577,-0.4366,-1.2436,-0.8902,0.5242,-0.3632,0.0043,1.1874
"PA14_33330",0.4332,0.401,-0.3978,1.5638,-0.1838,-0.2994,1.1823,-0.2131,-1.1173,-1.907,0.2489,0.9731,-0.2762,-0.273,1.3823
"PA14_33340",1.1177,1.0938,-1.2005,0.5138,0.0683,0.0449,0.4818,-1.4041,-2.0252,-2.017,-0.5506,0.4837,-0.4937,-0.3758,2.3541
"PA14_33350",0.1942,0.4696,0.4477,1.6071,-1.0788,-0.2364,-0.3907,-1.5192,-0.6304,-1.208,-0.2596,-0.983,-0.0133,-0.0778,0.5494
"PA14_33360",0.7362,-2.6626,0.0826,0.4896,-0.666,-0.3094,-0.3297,0.7076,0.2268,-0.9074,0.0476,0.8696,-0.864,0.3144,1.0595
"PA14_33420",-0.1125,-1.0499,0.5552,0.1452,-0.1181,-0.1358,0.5684,-0.6076,0.232,-0.052,-1.0499,0.5581,0.4578,-0.2044,-0.5038
"PA14_33430",-1.4881,-0.2833,-0.2187,0.935,-0.9918,-0.7504,0.9918,-1.0002,0.6788,-1.5691,-2.4366,0.0714,-1.2183,-0.2005,0.0893
"PA14_33440",0.5989,0.4764,0.185,0.8083,0.6124,0.8307,0.1405,-1.2045,0.5945,0.3919,-0.1362,0.3121,-0.6564,0.7412,-0.3725
"PA14_33480",-0.0302,0.131,0.0823,0.0534,-0.1726,0,0.6745,0.1066,-0.164,0.3939,0.6147,-0.6745,0.0398,0.6745,-0.2991
"PA14_33530",0.6312,1.7226,0.2815,-0.0377,0.7088,0.376,-0.2242,-1.1023,-0.9166,-0.0189,-0.552,-0.331,0.3886,-0.2726,-0.1211
"PA14_33540",-0.6245,2.6583,0.2143,-0.4439,-0.6802,0.1429,-1.0898,0.1446,-1.6404,-0.2822,0.0652,-0.4877,0.2354,-1.002,1.0362
"PA14_33550",0.27,2.6169,-0.2179,-0.4718,-0.25,-0.6884,-0.7637,-0.549,-1.4945,-0.5953,0.5846,-0.5488,-1.0452,0.4708,0.1618
"PA14_33560",0.3361,2.0889,-0.3538,0.2354,-0.4609,-0.8892,-0.5023,-0.8331,-1.5771,-1.5785,0.8874,-0.3828,-0.8136,0.1003,-0.2071
"PA14_33580",-0.5741,1.0079,1.1662,0.3167,0.3633,-0.8214,-1.7576,-0.799,-1.4315,-0.5626,-0.6881,-0.2269,-0.152,-0.0544,-0.3318
"PA14_33590",-0.1876,1.3474,0.7564,1.3974,0.3009,-0.7628,0.3906,-0.2728,-2.7386,-1.7237,-0.2684,0.3002,-1.186,0.3918,0.2713
"PA14_33600",0.0586,2.8999,0.4506,0.781,0.0279,0,-0.6413,-0.0275,-2.5972,-1.3274,1.0011,-0.7298,-0.3725,0.1755,-0.3556
"PA14_33610",-0.5282,1.4104,0.4967,-0.9088,0.861,-0.1602,0.4458,-0.1465,-0.2791,0.4546,0.09,0.5716,0.5566,-0.1386,2.0833
"PA14_33630",2.2325,-0.2066,-0.607,0.3259,0.7774,0.0633,0.7166,0.6028,-0.1891,-0.4059,-0.2707,-0.7461,-1.6031,-1.6469,3.4188
"PA14_33650",0.4595,1.0558,0.0463,0.3664,-0.4863,-0.4079,-0.2858,-0.002,-0.905,-1.2346,1.2839,0.5548,-0.4476,0.3001,2.2608
"PA14_33680",0.2748,2.8857,0.0571,2.1658,0.2419,-0.5565,0.4606,0.1998,-2.9212,-2.7286,-0.5284,0.0369,-0.3491,-0.4208,-0.5743
"PA14_33690",0.3192,0.1096,1.0271,0.2087,0.3018,0.3769,1.6081,0.0226,-0.9198,1.0751,-0.0892,0.4699,-1.9344,-0.4543,0.0501
"PA14_33700",0.698,0.5866,-0.8904,-0.0615,0.4742,0.3349,0.0256,-0.2276,-0.9923,0.0328,0.4137,-0.4949,-0.3339,1.2275,-0.511
"PA14_33730",0.2255,0.9663,-1.5016,0.6272,0.2602,-0.2364,0.1256,0.5672,-1.0534,-0.3734,1.3107,-2.1148,0.1678,0.2395,0.8164
"PA14_33740",-2e-04,1.3498,-0.7362,-0.0675,0.3013,1.4464,-0.5508,-0.0689,-0.5072,0.241,-2.121,0.1522,0.6972,0.0187,0.2603
"PA14_33750",-0.4234,1.4697,-0.3768,0.3421,0.3329,0.1517,-0.9352,-0.4131,-0.4131,-2.017,-0.5025,-0.7844,0.3307,0.0253,0.2614
"PA14_33760",-0.2638,0.323,-0.2022,0.3997,0.0639,2.7185,0.1398,-0.5581,-1.2578,-1.1613,0.542,-1.1627,0.3673,1.5135,-4.3084
"PA14_33770",-0.4699,0.536,0.0372,0.3857,0.1789,0.1006,-0.6942,0.8693,-0.7236,-1.5343,-0.1968,-0.0329,0.2606,0.4394,-0.5205
"PA14_33780",0.9312,0.7784,1.1233,0.8124,0.206,-0.6346,-0.2942,0.1348,-2.0605,-0.2918,-0.8149,0.4725,0.0978,-0.1217,-0.2186
"PA14_33800",0.3004,1.3878,0.6331,0.2947,0.7443,-0.5889,1.0615,-0.9639,-0.7199,-1.0619,-1.1227,0.7576,0.0761,0.1708,0.2698
"PA14_33810",-0.1732,1.6546,-0.9824,0.6062,0.3547,-0.7076,1.1175,1.1447,-0.6504,-1.3076,-1.4544,-0.193,0.2176,-0.1466,0.484
"PA14_33820",-0.3259,0.4278,0.0927,-0.7765,-0.3786,-0.391,-0.2483,-0.3979,-0.7765,-0.3345,-0.1638,-0.3786,-0.7765,0.3198,0.6338
"PA14_33830",-0.3077,-0.166,0.7408,-0.0754,-0.0638,-1.8245,0.089,-0.5514,-0.6589,-0.39,0.3232,0.2447,0.4246,-0.6745,0.5463
"PA14_33840",0.1687,-0.038,0.3501,0.0136,-0.4024,-1.3429,-0.5862,0.2557,0.3462,-0.5658,-1.0776,0.6742,-1.9135,-0.0957,-0.1978
"PA14_33860",-0.0948,0.512,-1.2891,0.5002,0.2779,-0.1109,-0.751,-0.8618,0.1486,0.8101,-0.0944,-0.9562,-0.4974,-0.5614,-0.5028
"PA14_33870",0.627,0.9785,-0.4093,-0.2314,0.7083,0.012,0.3716,0.2631,-0.2053,-0.0867,-0.2029,-0.718,-0.2314,0.1836,0.2235
"PA14_33880",0.2496,-1.3413,-0.0732,0.265,-0.2213,-1.0016,-0.8066,-0.2791,-0.1133,-0.5056,-0.3895,0.1624,0.4774,0.0056,0.4701
"PA14_33890",-1.1756,0.4656,-0.4886,10,-1.1233,0.0727,-0.1644,0.102,1.0137,-1.2605,-0.0629,1.3579,0.6248,0.954,0.6514
"PA14_33900",-1.7957,0.1427,0.0145,4.5584,-0.0963,0.1546,0.2832,0.7816,-0.7792,-0.1864,-1.0069,-0.84,0.7979,-1.204,1.1595
"PA14_33910",0.3853,-0.2914,-0.3894,-0.7125,0.5388,0.3625,0.1736,0.5812,-0.3108,-0.35,-0.35,-0.3625,-0.019,-0.1179,-0.3405
"PA14_33960",0.4407,-2.2309,-1.4449,0.3686,0.7599,-0.271,-1.1789,-1.4205,0.2071,0.0017,-0.8702,-0.9921,-0.8702,0.8702,0.0811
"PA14_33970",0.2368,-1.4491,1.2913,0.5916,0.986,0.2992,0.9555,0.2482,-1.1886,0.7862,-0.434,-1.3727,-1.4642,1.1786,-1.8396
"PA14_33990",-0.4772,-0.4397,0.3234,-0.0165,0.2825,-0.272,0.5283,0.6193,-0.4626,-1.0754,-2e-04,-0.5471,-0.2314,0.2314,0.1066
"PA14_34030",-0.5919,-0.2562,0.1358,0.6045,-0.4717,0.3259,0.6292,-0.1338,0.3339,-0.4351,0.3709,0.1079,-0.265,0.5562,-0.1338
"PA14_34050",-0.4754,0,-1.2734,2.53,0.6278,0.3606,-0.1291,-0.2069,-1.2595,-0.3021,-0.5881,1.998,-0.2748,-0.6992,1.5644
"PA14_34070",0.1644,0.0963,0.3074,-1.039,0.8865,-0.6745,-0.1209,0.4058,-1.039,-0.5726,-1.039,0.0691,0.0331,1.039,-0.0313
"PA14_34080",-0.8878,0.275,-0.1596,0.341,-0.0375,-1.0539,-0.7609,-0.1198,-0.0012,-0.8002,1.6857,-0.0255,0.4908,0.921,-0.3532
"PA14_34100",1.2384,-1.5888,0.1981,-0.565,0.5494,-0.5528,0.3089,0.9811,0.4612,-0.9224,-1.2973,-0.3645,0.0697,-0.4994,0.25
"PA14_34130",0.6863,-0.983,1.3317,-0.2657,0.4611,-0.7449,0.0568,-2.3299,-0.6312,-0.6891,-0.7341,0.134,0.7776,-0.9867,2.017
"PA14_34170",0.2166,-0.693,0.0507,-0.693,-0.693,-0.6022,0.693,-0.1092,-0.1491,0.1994,3.0628,-0.3525,-0.1978,0.3023,0.0687
"PA14_34230",-2.2816,0.3475,0.1052,0.8071,0.0358,-0.3432,2.0219,-0.5555,-0.665,-0.4992,-1.2937,-0.0386,0,0.0871,0.4935
"PA14_34250",0.7865,-0.3174,0.426,0.5468,-0.2088,0.502,1.5604,0.0241,-0.526,-0.8502,-0.531,-0.0486,0.0921,-0.3406,0.1538
"PA14_34260",0.9347,-1.0275,0.3036,0.3316,-0.5822,0.2156,0.3798,-0.6038,0,-0.1374,-0.482,-0.3419,-0.3161,1.0275,0.3696
"PA14_34330",-0.7704,0.1824,1.0148,-0.557,-0.1926,0.1222,0.557,-0.8901,-0.7602,-0.47,-0.5004,1.3074,0.2788,0.7602,0.2778
"PA14_34340",-0.8756,0.1001,-0.4491,-1.4249,0.84,-0.519,0.498,0.2593,0.6952,-0.4472,-1.1976,-1.5623,0.709,-0.3664,-0.9942
"PA14_34390",0.2669,0.1295,-0.5902,-0.3834,0.1747,-1.434,-1.7637,0.5036,-1.1057,0.2474,-0.7609,-0.8383,-0.8383,2.1585,-0.1276
"PA14_34410",-0.4618,-1.0188,0.4516,-1.0188,-0.2463,-0.0194,0.5094,-0.1753,0.6104,0.2705,0.6354,-0.5269,0.5764,0.4162,-1.0188
"PA14_34440",1.6646,-1.5219,-1.7213,-0.4012,1.6859,0.4665,-0.5008,-0.5056,1.1948,0.1648,-0.1987,-0.8589,-1.2388,0.1857,-0.3142
"PA14_34450",0.8287,0.523,0.0662,-0.0854,0.9702,0.0353,0.8243,-0.5727,1.4758,0,-0.256,0.3009,-1.1488,0.0242,1.246
"PA14_34460",-0.3205,-0.1126,-0.3396,0.9425,-0.6468,-0.2316,1.2782,0.4851,-0.701,-0.0353,-0.0114,0.6024,-1.2782,0.5958,0.8134
"PA14_34510",0.1873,-0.8927,0.4629,1.0048,0.7094,-0.6966,0.4482,-1.0334,-0.2759,0.181,-0.7048,-0.5998,-0.6724,1.5649,0.415
"PA14_34520",-1.4945,0.6852,-0.5016,-1.0554,-0.167,0.5712,1.1905,-0.9448,-2.5629,0.3862,0.8651,-1.11,0.6791,0.0169,0.3313
"PA14_34600",-0.3079,1.5871,0.0242,2.3315,-1.7919,0.4711,1.7919,-0.233,-0.1232,-0.3198,-1.2502,2.0821,-2.0762,2.3987,1.0084
"PA14_34630",0.0645,-1.3612,-0.486,1.8729,-1.0452,0.0459,-0.5281,0.238,2.2526,-0.0657,-0.1892,0.731,-0.1252,-0.6846,-0.4783
"PA14_34640",-0.7006,-0.6558,-0.8327,0.5103,-0.1112,0.0834,-0.4738,0.9166,1.0944,-0.7142,-1.4148,0.4802,-0.4974,-0.0817,-1.4148
"PA14_34660",-0.2772,2.4407,0.6862,0.2025,-0.9352,0.608,0.7574,-0.8761,1.5735,0.4825,-0.1876,0.4549,-0.165,0.2983,0.0594
"PA14_34670",-0.0192,-0.6891,1.1027,-1.1785,-0.8887,0.4622,1.3108,-0.1987,0.86,-0.4341,-0.5218,1.2736,-2.1283,-1.3263,0.348
"PA14_34680",-0.1284,-0.1922,0.4871,1.4191,-2.1276,-0.0088,0.0058,-0.3318,0.9048,1.3919,1.1309,-0.2936,-2.1521,1.8593,0.7364
"PA14_34690",0.1604,-1.3005,0.4471,0.365,-0.1947,-1.9741,-0.841,-0.4389,-0.0661,-0.3908,0.1968,0.5408,-0.8673,-1.1959,-0.1498
"PA14_34720",-0.0179,0.1464,0.7804,-0.6745,-0.2041,-0.282,-0.4501,-0.3646,-0.2968,-0.3372,-0.3372,-0.1119,-0.2636,0.6745,0.0542
"PA14_34800",0.4815,-1.6102,1.1107,-1.063,0.5207,-0.5945,-0.2174,-0.3995,-0.8923,-0.1295,0.0949,-0.429,-0.0736,-0.6253,0.406
"PA14_34810",-0.0429,-0.2439,0.3812,0.7082,0.1404,0.1941,-0.4171,-0.1397,-2.0693,-0.4901,0.4701,-1.4918,-0.9308,-0.7444,0.6042
"PA14_34820",0.2805,0.1782,-0.5636,-0.0344,0.5057,0.7243,0.3915,-0.8752,-1.6998,-0.469,-2.096,0.8006,-1.6998,-0.1782,1.79
"PA14_34830",1.181,0.2003,-0.624,-0.108,-0.4715,0.1971,0.6134,-1.1174,-0.8987,-1.63,-1.2058,-0.144,0.0361,-1.3922,0.1836
"PA14_34840",0.8992,-0.4838,0.123,0.5488,-0.3704,0.821,-0.0747,-0.4122,-2.1957,-2.021,0.6296,0.11,-2.0153,-1.1753,1.1231
"PA14_34850",0.2619,-0.4464,0.0926,0.1646,0.122,-0.0289,-1.4291,1.297,-0.0535,-3.3447,0.1795,-1.6724,-1.0665,1.04,-0.2235
"PA14_34870",-1.178,-0.8167,-0.1109,2.4767,1.3846,-1.845,-0.2598,-0.4455,0.0043,-0.7326,0.6842,0.2712,1.9918,-2.3816,-0.3995
"PA14_34880",-1.2356,0.5821,-0.2313,0.8888,-0.3059,0.1235,1.2431,-0.1001,0.3359,-0.073,0.2232,0.3676,-0.3852,0.3722,-0.4737
"PA14_34900",-0.9002,0.6595,-0.8534,1.0124,-0.2411,1.9491,1.4132,-1.9021,0.0823,0.1316,-1.1509,0.9368,0.755,0.6184,-0.6901
"PA14_34920",-0.7126,-0.6638,0.5652,0.6083,0.9244,-0.2632,0.7791,0.7608,-0.7021,-0.7791,-0.4323,0.2558,-1.4917,0.3924,-0.4323
"PA14_34940",2.5588,-0.89,0.5994,0.3228,-1.8935,-0.5532,-0.2541,0.145,-0.9262,0.3167,0.2541,0.2244,-1.8935,0.872,-1.0072
"PA14_34960",-0.7273,0,0.5458,0.8132,-0.1688,-0.7846,0.3575,0.3953,-0.491,-0.2193,-0.278,0.3974,0.0719,-0.4385,-1.0295
"PA14_34970",-0.3967,-1.0619,0.6304,-0.421,-0.4824,-0.08,0.0475,-0.2299,0.7992,0.0643,0.2089,-0.7721,0.032,0.2175,0.3866
"PA14_34990",-0.3274,-0.6275,0.6218,0.8066,1.496,-0.0773,1.8834,-0.2193,-1.2909,-0.4914,0.7211,0.0219,0.7725,0.3352,-0.7445
"PA14_35000",-0.3598,-0.477,0.2438,1.512,-1.0925,-0.3106,0.8762,2.5982,-0.6418,0.579,-1.6255,0.1007,-1.4506,1.1908,3.3472
"PA14_35060",-1.1156,0.4281,-1.3616,1.1259,1.4065,0.6604,0.2823,0.4175,0.8096,-2.8341,1.2048,0.1864,0.5563,0.812,0.5563
"PA14_35070",0.1498,-2.024,-0.2528,-0.7968,-0.3948,0.8244,0.7774,0.0297,0.8812,0.2854,-1.5036,-0.5498,0.2636,-0.4959,0.4271
"PA14_35080",0.2508,-0.0717,0.8177,1.7588,-0.2888,1.8678,0.342,-1.0455,-0.1767,-0.33,0.0192,-1.4151,0.2329,-0.8468,0.2558
"PA14_35100",-1.2377,0.524,2.0228,2.5623,1.1477,-0.1474,-0.6201,0.0438,-0.6689,-0.2473,0.3565,-1.367,-0.0188,1.2228,-0.1584
"PA14_35110",0.7856,0.0646,-0.3426,1.1731,-0.3841,0.2131,1.1951,-0.7688,0.7856,0.6869,0.6353,-1.1285,-0.7518,0.3259,0.248
"PA14_35130",0.2455,-1.9453,-0.1542,1.2323,-0.7608,-0.146,1.0961,-1.1652,2.0076,0.2039,-0.9409,-1.9453,1.8394,-0.267,1.6722
"PA14_35140",-1.0476,0.2952,0.2051,2.9748,0.0288,0.2927,0.0116,-0.5581,-0.3965,0.0759,0.057,1.1824,0.2566,-0.3001,-0.8359
"PA14_35160",-0.5424,-0.7983,0.3239,0.6666,-0.0244,1.066,-0.1066,-0.7582,1.1661,-0.8666,0.447,-1.1249,0.5003,0.4495,0.517
"PA14_35170",-0.9633,-0.1054,0.437,0.4071,-0.4376,0.4585,0.8708,-0.0385,-0.465,0.5801,-0.2497,0.115,0.5055,0.9481,-0.2029
"PA14_35190",0.231,-0.571,-0.8428,1.12,0.5358,-0.333,-0.4221,0.4661,-1.5658,-1.0755,-0.4164,0.0761,0.5796,-0.4026,-0.5544
"PA14_35200",-0.166,0.3352,-0.7085,-1.1664,-0.1409,0.1192,0.4025,0.7265,-0.0143,0.3209,-1.1664,-0.3092,0.3479,-0.1724,0.3902
"PA14_35210",-1.4873,-0.6128,-0.8632,-0.2845,0.0482,-0.0537,0.733,0.1426,0.5969,1.1471,-0.1597,-0.9754,0.9199,0.1948,0.6068
"PA14_35230",-1.2265,-1.0436,0.1994,0.0136,-1.4437,-0.3581,-0.2072,-1.0009,0.7545,0.3007,1.3263,-0.3096,0.4042,-1.2749,-0.9904
"PA14_35250",-1.0423,-0.403,-0.5433,0.587,-0.3177,-0.6837,0.8588,-1.1268,0.2405,-0.4191,0.1628,0.6812,-0.2012,-0.6754,-0.5863
"PA14_35290",0.8341,-2.2119,-1.1653,0.1025,-0.603,-0.7588,-1.9311,-0.0747,1.0308,-1.385,0.7878,0.1152,-1.3994,0.4581,-0.8798
"PA14_35300",1.5347,-0.123,-0.7168,-0.3949,0.5909,-0.2711,1.0871,-0.7826,-0.2998,0.5961,-0.1581,0.0478,-0.6947,-0.7183,-1.8094
"PA14_35330",-0.3286,-0.4506,-0.0726,-1.1949,1.1904,0.1173,1.6481,-0.1182,0.5696,0.9291,-1.4954,0.3747,-0.0222,-0.3151,0.1307
"PA14_35370",-0.2313,-0.3742,0.8504,0.4834,-1.0836,0.8825,-0.2982,-0.4811,0.755,0.8079,-0.3712,0.0225,-0.94,-0.3743,0.2594
"PA14_35380",-0.0917,-1.5789,1.0173,0.4072,-1.752,-0.2957,0.0224,2.2553,-0.1731,0.4915,-0.0704,0.1634,-0.2731,1.3821,-2.0925
"PA14_35430",0.63,-2.1206,-0.7187,-0.3094,-0.3416,-0.4112,0.0715,-0.5755,2.7704,-0.0528,0.0846,-0.0842,0.9182,0.6186,-0.684
"PA14_35440",0.2304,0.9134,1.2255,-2.0708,0.6322,0.1348,-1.0437,1.0722,-0.4946,-0.3819,0.0927,-0.5346,0.559,0.0975,-0.0922
"PA14_35460",0.112,-1.7705,0.9421,-2.6096,0.3933,-0.0019,0.2285,0.5295,-2.8527,-1.7416,-0.4204,0.1511,-0.043,-0.3913,-0.3474
"PA14_35470",2.3369,-0.0639,-1.4773,-0.4898,0.0045,-0.2669,-1.0144,1.2677,1.2223,-1.6537,-1.4355,-0.0588,0.0549,0.4086,-0.5804
